Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Gender_Female,Gender_Male,Internet_Access_No,Internet_Access_Yes,Part_Time_Job_No,Part_Time_Job_Yes,Scholarship_No,Scholarship_Yes,Semester_Year 1,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Arts,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_Bachelor,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Parental_Education_nan,Dropout
21.7,25000.0,6.16,82.5,4.0,30.5,9.7,2.57,2.77,2.69,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
21.7,68745.0,2.49,80.1,4.0,34.3,7.0,2.02,2.33,2.32,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
17.0,26990.0,4.65,82.1,0.0,31.2,5.4,2.74,3.2,3.15,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
24.4,49251.0,4.02,78.2,0.0,37.9,3.7,2.5,2.58,2.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20.2,42564.0,2.93,84.4,1.0,29.6,6.2,1.53,1.69,1.69,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
23.1,25000.0,5.2,88.2,1.0,34.5,2.6,2.93,3.42,3.42,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
21.1,27430.0,3.57,69.3,2.0,41.5,10.0,0.87,1.12,1.09,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.2,35341.0,6.76,83.0,1.0,21.5,6.0,1.34,1.58,1.44,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
19.7,25000.0,1.55,91.7,1.0,28.3,4.5,1.89,1.54,1.51,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
18.5,134348.0,4.05,91.3,2.0,23.0,5.8,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
19.6,25000.0,7.21,82.1,3.0,36.6,3.3,4.0,3.55,3.47,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
17.4,25000.0,4.17,82.4,2.0,32.7,4.6,3.99,3.74,3.61,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20.0,25000.0,3.14,70.5,3.0,48.1,5.5,0.28,0.29,0.29,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
24.1,25000.0,4.68,86.7,2.0,15.3,5.6,2.62,3.09,3.1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
17.0,72834.0,2.75,65.4,0.0,30.3,8.3,0.89,0.68,0.68,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
24.7,45880.0,2.31,92.6,1.0,13.6,4.2,3.25,3.55,3.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
24.8,73186.0,2.52,79.8,0.0,28.0,5.8,0.75,0.78,0.78,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
23.7,25000.0,5.09,89.3,1.0,7.0,3.9,3.15,2.89,2.94,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
22.2,119974.0,4.32,88.2,2.0,28.4,5.3,2.52,2.62,2.62,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
23.8,25000.0,2.72,84.5,4.0,51.3,4.6,1.82,2.06,2.05,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
23.2,38618.0,5.79,85.7,0.0,32.5,6.9,3.16,3.2,3.2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
23.1,195245.0,3.57,74.7,4.0,40.4,4.5,0.52,0.35,0.35,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.7,25000.0,5.05,66.2,1.0,14.2,5.4,1.82,1.97,2.03,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
18.8,51513.0,1.64,72.4,2.0,11.9,6.3,1.12,1.36,1.41,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20.3,73799.0,4.78,83.0,2.0,53.7,7.5,1.72,1.3,1.32,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20.6,28391.0,4.6,96.2,1.0,59.1,2.8,3.38,3.62,3.55,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
17.6,34022.0,3.85,98.4,1.0,57.2,6.9,1.65,1.92,1.93,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
18.5,63996.0,4.33,71.5,1.0,29.9,8.1,1.59,1.37,1.31,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.4,29740.5,4.0,60.6,1.0,38.2,5.5,2.37,2.01,1.98,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21.5,25000.0,3.25,77.0,1.0,29.7,6.0,2.23,2.27,2.27,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.9,25000.0,3.37,82.2,3.0,41.4,9.4,1.65,1.92,1.97,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
17.0,25000.0,2.61,76.6,2.0,33.2,6.0,1.72,1.64,1.67,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
18.0,25000.0,2.28,96.3,0.0,22.3,5.4,3.78,3.98,3.98,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.6,36377.0,1.57,79.3,3.0,24.5,4.3,0.7,0.88,0.83,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
19.3,25000.0,3.18,80.3,0.0,51.6,5.9,1.22,1.37,1.38,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
22.5,33396.0,3.28,67.0,3.0,42.2,4.9,1.14,1.65,1.59,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.8,36535.0,3.1,69.3,3.0,21.4,2.7,2.72,2.69,2.69,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
18.8,37351.0,2.0,77.5,1.0,21.0,5.9,1.25,0.83,0.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
24.2,26975.0,3.73,79.8,3.0,32.5,1.0,3.33,3.35,3.36,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
17.0,63237.0,3.7,83.6,2.0,29.7,8.1,2.14,2.47,2.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20.5,45198.0,4.62,85.7,1.0,21.6,6.4,2.13,1.92,1.85,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.8,28139.0,5.75,69.1,0.0,19.2,4.4,2.5,2.06,2.06,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21.3,29954.0,2.91,96.5,1.0,43.8,3.1,2.64,2.75,2.75,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20.4,47407.0,3.7,85.4,2.0,61.6,4.3,2.53,2.78,2.79,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
21.5,48146.0,3.44,84.8,0.0,32.6,2.3,2.55,3.14,3.19,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
19.8,29740.5,4.0,81.9,0.0,33.7,5.5,2.96,2.79,2.7,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
19.1,25000.0,4.95,77.5,1.0,49.5,5.4,1.93,1.73,1.67,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
21.7,36046.0,4.21,85.8,2.0,5.0,6.0,2.23,1.99,1.98,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
22.3,25000.0,4.88,64.6,3.0,33.6,9.6,1.48,1.1,1.1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
19.4,35305.0,4.48,78.1,2.0,40.0,6.3,3.2,2.84,2.79,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21.9,29740.5,4.0,57.3,1.0,21.7,5.5,1.31,1.08,1.08,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
19.8,59308.0,4.66,77.2,1.0,12.4,7.4,1.6,1.36,1.38,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20.3,41271.0,5.34,67.4,1.0,34.5,4.1,3.92,4.0,3.97,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
25.3,34003.0,3.89,63.2,1.0,23.0,4.1,3.18,3.21,3.21,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
19.7,25000.0,5.21,91.4,1.0,26.8,6.9,3.54,3.63,3.68,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
18.9,43215.0,4.15,83.8,4.0,5.0,8.2,2.01,1.44,1.44,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.2,56033.0,2.19,84.9,2.0,20.5,4.8,1.11,1.49,1.43,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20.7,25000.0,4.95,84.1,0.0,35.9,2.4,2.58,2.47,2.42,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
24.5,25000.0,4.18,94.0,1.0,43.7,8.3,2.19,2.17,2.16,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
17.3,25000.0,3.93,82.1,1.0,23.0,6.1,1.98,1.84,1.84,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
23.6,31482.0,3.47,73.7,0.0,16.5,4.1,3.08,3.04,3.04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
19.8,49479.0,4.87,71.4,1.0,5.9,7.7,2.1,1.96,1.91,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19.7,25000.0,4.07,94.1,2.0,19.9,2.7,3.25,3.59,3.58,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.9,25000.0,5.9,80.0,3.0,31.4,6.1,2.83,2.81,2.7,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
21.4,83774.0,4.32,75.2,1.0,27.4,3.3,0.61,0.71,0.65,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
17.4,51559.0,1.15,87.1,4.0,26.9,3.8,2.78,2.57,2.63,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
23.5,32318.0,3.15,81.2,0.0,30.0,1.0,2.93,2.98,2.92,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21.7,49228.0,5.19,75.6,1.0,48.6,7.6,3.26,3.33,3.33,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18.9,25000.0,3.72,79.9,1.0,15.4,8.2,0.94,0.84,0.76,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.5,25000.0,4.47,88.4,1.0,38.4,4.4,2.63,2.74,2.74,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25.1,50033.0,7.29,90.7,4.0,28.1,4.7,3.39,3.93,3.87,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.9,25000.0,3.58,77.7,1.0,36.4,5.0,2.8,2.85,2.95,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.7,31676.0,3.51,72.3,2.0,40.6,6.4,1.18,1.72,1.67,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
19.2,25000.0,5.08,78.6,0.0,38.9,6.6,2.29,2.44,2.44,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18.9,25205.0,3.06,62.9,3.0,37.5,7.2,0.74,0.57,0.57,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
19.8,25000.0,4.87,73.2,3.0,28.1,5.4,2.4,2.34,2.38,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18.2,26532.0,4.62,93.1,1.0,31.7,5.9,1.91,1.73,1.64,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
24.0,29740.5,4.0,76.9,1.0,49.0,5.5,1.42,1.28,1.3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
19.8,25000.0,3.29,78.8,2.0,48.2,8.0,3.43,3.71,3.64,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
22.4,56296.0,6.22,89.9,3.0,24.8,7.9,1.42,1.04,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
19.9,29740.5,4.0,92.5,1.0,28.0,5.5,3.37,3.87,3.89,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21.0,25000.0,2.34,75.4,1.0,35.3,3.8,3.78,3.56,3.56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
20.3,25000.0,4.09,80.0,1.0,37.3,8.9,3.55,3.45,3.48,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
20.2,95076.0,4.03,97.1,1.0,15.4,4.6,2.98,3.47,3.47,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20.4,43070.0,3.81,74.7,1.0,24.4,3.7,3.62,3.59,3.63,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18.8,30088.0,0.79,83.3,2.0,36.4,4.6,1.1,1.02,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20.6,43399.0,3.69,74.0,0.0,40.8,5.6,0.93,0.51,0.53,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
17.0,25000.0,3.2,66.4,4.0,33.9,7.7,1.5,1.24,1.24,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20.7,121808.0,2.26,84.1,1.0,30.2,7.4,2.17,2.47,2.49,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.8,25000.0,3.15,79.2,4.0,28.4,2.1,2.54,2.09,2.09,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
17.7,61463.0,1.37,82.1,3.0,33.6,8.8,0.0,0.0,0.02,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
17.4,57786.0,5.75,81.3,2.0,17.6,8.7,2.47,2.12,2.12,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
24.2,25000.0,4.32,85.0,1.0,30.4,5.7,3.75,3.89,3.88,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.4,38358.0,3.2,73.3,2.0,17.7,5.2,1.77,1.79,1.83,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
18.3,25000.0,5.43,82.7,1.0,50.5,1.7,3.26,2.97,3.02,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
24.9,31330.0,4.18,81.4,1.0,39.5,5.7,3.53,3.56,3.57,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
19.8,33931.0,5.37,86.7,3.0,20.2,1.0,4.0,4.0,3.97,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
22.1,33965.0,4.74,83.8,2.0,47.5,5.4,1.24,0.98,0.98,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
18.1,25436.0,5.99,82.8,2.0,32.5,6.5,3.07,2.92,2.93,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
20.9,25000.0,2.82,81.5,1.0,29.4,2.8,4.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18.4,36578.0,2.4,82.9,3.0,24.1,5.7,2.85,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21.6,29740.5,4.0,66.7,3.0,23.0,5.5,2.5,2.17,2.17,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.3,32574.0,3.27,94.5,3.0,19.1,7.5,0.49,0.36,0.37,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20.2,92862.0,4.27,77.4,3.0,27.0,8.1,2.24,2.38,2.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
